Year,Sample Number,Age,Readage,Recovery Date,Fork Length (mm),Sex,CWT Code
2013,7218,3,3,41462,702,F,054095
2013,7219,0,3,41462,776,F,
2013,7220,0,3,41462,705,F,
2013,7221,0,3,41462,742,F,
2013,7222,0,3,41462,662,F,
2013,7223,0,3,41462,728,F,
2013,7225,0,3,41462,752,F,
2013,7226,0,3,41462,695,F,100000
2013,7227,0,3,41462,726,F,
2013,7228,0,3,41462,718,F,
2013,7229,3,3,41462,751,F,054089
2013,7230,0,3,41462,730,F,
2013,7231,0,3,41462,714,F,
2013,7232,0,3,41462,759,F,
2013,7233,0,3,41462,710,F,
2013,7234,0,3,41462,626,F,
2013,7235,0,3,41462,741,F,
2013,7236,0,3,41465,712,F,
2013,7237,0,3,41465,758,F,
2013,7238,0,3,41465,817,M,
2013,7239,0,2,41465,522,M,100000
2013,7240,0,3,41465,752,F,
2013,7241,0,3,41465,813,M,
2013,7242,0,3,41465,867,M,
2013,7243,0,3,41465,633,F,
2013,7244,0,3,41465,717,F,
2013,7245,0,4,41468,923,M,
2013,7246,0,3,41468,691,F,
2013,7247,0,3,41468,658,F,
2013,7248,0,3,41468,736,F,
2013,7249,0,3,41468,706,F,
2013,7250,0,3,41468,755,F,
2013,7253,0,3,41462,712,F,
2013,7254,0,3,41462,850,M,
2013,7255,0,3,41462,700,F,
2013,7256,0,3,41462,710,F,
2013,7257,0,3,41462,750,F,
2013,7258,0,3,41462,747,F,
2013,7259,0,3,41462,810,M,
2013,7260,0,3,41463,848,M,
2013,7261,0,3,41464,807,M,
2013,7262,0,3,41464,715,F,
2013,7263,0,3,41465,826,F,
2013,7264,0,3,41465,745,F,
2013,7265,0,3,41463,798,M,
2013,7266,0,3,41465,832,M,
2013,7267,0,3,41465,730,F,100000
2013,7268,0,3,41465,640,F,
2013,7269,0,3,41465,715,F,
2013,7270,0,3,41465,722,F,100000
2013,7271,0,3,41465,712,F,100000
2013,7272,0,4,41465,845,M,
2013,7273,0,3,41465,695,F,
2013,7274,0,3,41465,700,F,
2013,7275,0,3,41466,857,M,
2013,7276,2,3,41466,685,M,055278
2013,7277,0,3,41467,720,F,
2013,7278,3,3,41467,668,M,054098
2013,7279,0,3,41468,731,F,
2013,7280,0,3,41468,640,F,
2013,7281,0,3,41468,800,F,
2013,7282,0,4,41468,863,F,
2013,7283,0,3,41468,730,F,100000
2013,7284,0,3,41468,700,F,
2013,7285,0,3,41468,715,F,
2013,7286,3,3,41468,810,M,054095
2013,7288,0,3,41468,850,M,
2013,7289,0,3,41468,744,F,
2013,7290,0,3,41468,745,F,
2013,7291,0,3,41468,729,F,
2013,7292,0,3,41469,840,M,
2013,7293,0,3,41475,814,M,
2013,7295,0,3,41476,838,M,
2013,7296,0,3,41476,721,F,
2013,7297,3,3,41476,800,M,054096
2013,7298,0,3,41477,760,F,
2013,7299,0,3,41477,840,M,
2013,7300,0,3,41477,792,F,
2013,7301,0,4,41395,895,F,
2013,7302,0,4,41396,1040,M,
2013,7303,0,3,41398,853,M,
2013,7304,0,3,41404,707,F,
2013,7305,0,4,41411,910,F,
2013,7306,0,3,41414,728,F,
2013,7307,3,4,41414,902,M,054091
2013,7308,0,3,41416,790,M,
2013,7309,0,3,41417,728,F,
2013,7311,3,3,41423,750,F,054090
2013,7312,0,3,41426,723,F,
2013,7314,0,3,41429,745,F,
2013,7315,0,3,41432,701,F,
2013,7316,0,3,41432,840,M,
2013,7317,0,3,41435,740,F,
2013,7318,0,3,41435,680,F,
2013,7319,0,3,41438,750,F,
2013,7320,0,3,41440,896,M,
2013,7321,3,3,41441,677,F,054096
2013,7322,0,3,41441,890,M,
2013,7323,0,3,41441,763,F,
2013,7324,0,3,41441,737,F,
2013,7325,0,3,41441,687,F,
2013,7326,3,3,41443,770,F,054093
2013,7327,0,3,41444,763,F,
2013,7328,0,3,41444,780,F,
2013,7329,0,3,41444,808,M,
2013,7330,0,3,41444,735,F,
2013,7331,0,3,41444,724,F,
2013,7332,0,3,41446,721,M,
2013,7333,0,3,41446,719,F,
2013,7334,0,3,41447,745,F,
2013,7335,0,3,41447,752,F,
2013,7336,0,3,41447,748,F,
2013,7337,0,4,41447,790,F,
2013,7338,0,3,41448,800,M,
2013,7339,0,4,41448,836,M,
2013,7340,3,3,41450,692,F,054089
2013,7341,0,3,41450,758,F,100000
2013,7342,0,3,41450,710,F,
2013,7343,3,3,41450,780,F,054089
2013,7344,0,3,41450,752,F,
2013,7345,0,3,41450,733,F,
2013,7346,3,3,41452,674,F,054095
2013,7347,0,4,41452,946,M,
2013,7348,0,3,41453,750,F,
2013,7349,3,3,41453,670,F,055271
2013,7350,0,3,41453,723,F,
2013,7351,0,3,41453,740,F,100000
2013,7352,0,3,41453,750,F,
2013,7353,0,3,41453,740,F,
2013,7354,0,3,41453,662,F,
2013,7355,0,3,41453,765,F,
2013,7356,0,3,41453,710,F,
2013,7357,0,3,41453,670,F,
2013,7358,0,3,41453,721,F,
2013,7359,0,3,41453,710,F,
2013,7360,0,3,41453,745,F,
2013,7361,3,3,41453,705,F,054096
2013,7362,0,3,41453,645,F,
2013,7363,0,3,41453,679,F,
2013,7364,0,3,41453,701,F,
2013,7365,0,3,41453,600,F,
2013,7366,0,3,41453,709,F,
2013,7367,0,3,41453,707,F,
2013,7368,0,3,41453,793,F,
2013,7369,0,3,41453,795,M,
2013,7370,0,3,41453,720,F,
2013,7371,0,3,41453,723,F,
2013,7372,0,3,41453,689,F,
2013,7373,0,3,41454,780,M,100000
2013,7374,0,4,41455,744,F,
2013,7375,0,4,41455,833,F,
2013,7376,0,3,41455,710,F,
2013,7377,0,4,41455,927,M,
2013,7378,0,3,41455,861,M,
2013,7379,0,4,41455,900,M,
2013,7380,0,3,41455,860,M,
2013,7381,0,3,41455,665,M,
2013,7382,0,3,41456,719,F,
2013,7383,0,3,41456,825,M,
2013,7384,0,3,41456,745,F,
2013,7385,0,3,41456,752,F,
2013,7386,0,3,41456,807,F,
2013,7387,0,3,41456,859,M,
2013,7388,0,3,41456,733,F,
2013,7389,0,3,41456,708,F,
2013,7390,0,3,41456,839,M,
2013,7391,0,3,41456,688,F,
2013,7392,0,3,41456,771,F,
2013,7393,0,3,41456,723,F,
2013,7394,0,3,41456,691,F,
2013,7395,0,3,41456,731,F,
2013,7396,0,3,41456,741,F,
2013,7397,0,3,41456,681,F,
2013,7398,0,3,41456,741,F,
2013,7399,0,3,41456,783,F,
2013,7400,0,3,41456,763,F,
2013,7401,0,3,41456,701,F,
2013,7402,0,3,41456,723,F,
2013,7403,0,3,41456,757,F,
2013,7404,0,3,41458,870,M,
2013,7405,2,2,41458,470,M,055277
2013,7406,0,3,41458,720,F,
2013,7407,0,3,41458,760,F,
2013,7408,0,3,41458,891,M,
2013,7409,0,2,41459,530,F,
2013,7410,0,3,41459,725,F,
2013,7411,0,3,41459,849,M,
2013,7412,0,3,41459,731,F,
2013,7413,3,3,41459,760,F,054092
2013,7414,0,3,41459,719,F,
2013,7415,0,3,41459,700,F,
2013,7416,0,3,41459,760,F,
2013,7417,2,2,41459,445,M,055277
2013,7418,0,3,41459,720,F,
2013,7419,0,3,41459,765,F,
2013,7420,0,3,41459,738,F,
2013,7421,0,3,41459,680,F,
2013,7422,3,3,41459,760,F,055272
2013,7423,0,3,41459,791,M,
2013,7424,3,3,41459,741,F,054091
2013,7425,0,3,41459,718,F,
2013,7426,0,4,41460,900,M,
2013,7427,0,4,41460,810,M,
2013,7428,0,3,41461,692,F,
2013,7429,0,3,41461,700,F,100000
2013,7430,0,3,41461,718,F,
2013,7431,0,3,41461,655,F,
2013,7432,0,3,41462,670,F,
2013,7433,0,3,41462,772,F,
2013,7434,0,3,41462,863,M,
2013,7435,0,3,41462,735,F,
2013,7436,0,3,41462,720,F,
2013,7437,0,3,41462,792,F,
2013,7438,0,3,41462,733,F,
2013,7439,0,3,41462,708,F,
2013,7440,0,3,41462,711,F,
2013,7441,0,3,41462,705,F,
2013,7442,0,3,41462,770,F,
2013,7443,0,3,41462,655,F,
2013,7444,0,3,41462,640,F,
2013,7445,0,3,41464,851,M,
2013,7446,2,2,41464,464,M,055276
2013,7447,0,2,41464,540,M,
2013,7448,0,3,41464,726,F,
2013,7449,3,3,41465,760,F,054098
2013,7450,3,3,41465,660,F,054099
2013,7451,0,3,41465,690,F,
2013,7452,3,3,41465,748,F,054094
2013,7453,0,4,41465,875,M,
2013,7454,0,3,41465,800,F,100000
2013,7455,0,3,41465,711,F,
2013,7456,0,3,41465,753,F,
2013,7457,3,3,41465,721,F,054095
2013,7458,0,3,41465,749,F,
2013,7459,0,3,41465,764,F,
2013,7460,0,3,41465,718,F,
2013,7461,0,3,41466,853,M,
2013,7462,0,3,41467,725,F,
2013,7464,0,3,41467,747,F,
2013,7465,0,3,41467,836,M,
2013,7466,0,3,41468,734,F,
2013,7467,3,3,41468,738,M,054095
2013,7468,0,3,41468,738,F,
2013,7469,0,3,41468,662,F,
2013,7470,0,3,41468,682,F,
2013,7471,0,3,41468,740,F,
2013,7473,0,3,41468,772,M,
2013,7474,3,3,41468,740,F,055271
2013,7475,0,3,41468,701,F,
2013,7476,0,3,41468,740,F,
2013,7477,0,3,41469,865,M,
2013,7478,3,3,41470,722,F,054089
2013,7479,0,3,41470,816,M,
2013,7480,0,3,41470,876,M,
2013,7481,0,3,41471,793,M,
2013,7482,0,3,41471,773,F,
2013,7483,3,4,41471,924,M,054095
2013,7484,0,3,41471,737,F,100000
2013,7485,3,3,41471,756,F,054094
2013,7486,0,3,41471,707,F,100000
2013,7487,0,3,41471,745,F,
2013,7488,0,3,41471,694,F,
2013,7489,0,3,41471,673,F,
2013,7490,0,3,41471,735,F,
2013,7491,0,3,41471,697,F,
2013,7492,0,3,41474,675,F,
2013,7494,0,3,41474,770,F,
2013,7495,0,3,41474,741,M,
2013,7496,2,2,41474,555,M,055278
2013,7497,0,3,41474,719,F,
2013,7498,0,3,41474,725,F,
2013,7499,0,3,41474,678,F,
2013,7500,3,2,41474,615,F,055271
2013,7501,3,4,41468,908,M,055272
2013,7502,0,3,41468,743,F,
2013,7503,0,3,41468,764,F,
2013,7504,0,3,41468,764,F,
2013,7505,0,3,41468,770,F,
2013,7506,0,3,41468,771,F,
2013,7507,0,3,41473,721,F,
2013,7508,3,3,41473,770,F,054089
2013,7509,0,3,41473,620,F,
2013,7510,0,3,41474,731,F,
2013,7511,0,3,41474,770,F,
2013,7512,0,3,41474,724,F,
2013,7513,0,3,41474,742,F,
2013,7514,0,3,41474,690,F,
2013,7515,3,3,41474,771,F,054095
2013,7516,0,3,41474,730,F,
2013,7517,0,3,41474,800,M,
2013,7518,0,3,41474,755,F,
2013,7519,0,3,41474,715,F,100000
2013,7520,0,3,41476,781,M,
2013,7521,0,3,41476,680,F,
2013,7522,0,3,41477,705,F,
2013,7523,0,3,41477,820,F,
2013,7524,0,3,41477,727,F,
2013,7525,0,3,41477,675,F,
2013,7526,0,3,41477,680,F,
2013,7528,0,3,41477,744,F,
2013,7529,0,3,41477,721,F,
2013,7530,3,3,41477,711,F,054098
2013,7531,0,3,41477,730,F,
2013,7532,0,3,41477,782,F,
2013,7533,0,3,41478,860,M,
2013,7534,0,3,41479,825,M,
2013,7535,0,3,41479,647,F,
2013,7536,0,3,41480,721,F,
2013,7537,0,3,41480,720,F,
2013,7538,0,3,41480,741,F,
2013,7540,0,3,41480,780,F,
2013,7541,0,3,41480,659,F,
2013,7542,0,3,41480,700,F,
2013,7543,2,2,41480,550,M,053475
2013,7544,0,3,41480,719,F,
2013,7545,0,3,41480,805,M,
2013,7546,2,2,41480,520,M,055277
2013,7547,0,3,41481,819,M,
2013,7548,0,3,41482,700,F,
2013,7549,0,2,41483,570,F,
2013,7550,3,0,41483,722,F,054097
2013,7551,0,2,41470,621,F,
2013,7552,0,3,41470,717,F,
2013,7553,0,3,41470,714,F,
2013,7554,0,3,41471,714,F,
2013,7555,0,3,41471,704,F,
2013,7556,0,3,41471,647,F,
2013,7557,0,3,41471,714,F,
2013,7558,0,3,41471,813,F,
2013,7559,3,3,41471,684,F,054096
2013,7560,0,3,41471,760,F,
2013,7561,0,3,41471,730,F,
2013,7562,0,3,41471,682,F,
2013,7563,0,3,41471,740,F,
2013,7564,0,3,41471,712,F,
2013,7565,3,3,41471,817,M,054093
2013,7566,0,3,41471,750,F,
2013,7567,3,3,41471,756,F,054093
2013,7568,0,3,41471,715,F,
2013,7569,0,3,41471,667,F,
2013,7570,0,3,41471,704,F,
2013,7571,0,3,41472,866,M,
2013,7572,0,3,41473,893,M,
2013,7573,0,3,41473,737,F,
2013,7574,0,3,41473,655,F,
2013,7575,3,3,41473,714,F,055271
2013,7576,0,3,41473,840,M,100000
2013,7577,0,3,41473,745,F,
2013,7578,3,3,41474,705,F,054096
2013,7579,0,3,41474,665,F,100000
2013,7580,2,2,41474,545,M,055277
2013,7581,0,3,41474,747,F,
2013,7582,0,3,41474,694,F,
2013,7583,0,3,41474,732,F,
2013,7584,0,3,41474,698,F,
2013,7585,0,3,41474,745,F,
2013,7586,0,3,41474,615,F,
2013,7587,0,4,41474,785,F,
2013,7588,0,4,41474,937,M,
2013,7589,0,3,41474,829,F,
2013,7590,0,3,41474,785,F,
2013,7591,0,3,41474,771,F,
2013,7592,0,3,41474,737,F,
2013,7593,3,3,41474,637,F,054096
2013,7594,3,3,41474,769,F,054098
2013,7595,0,3,41474,754,F,
2013,7596,0,3,41474,725,F,
2013,7597,0,3,41475,818,M,
2013,7598,3,3,41475,780,M,055272
2013,7599,0,3,41475,680,F,100000
2013,7600,0,3,41476,718,F,
2013,7601,0,3,41480,787,F,
2013,7602,0,3,41480,737,F,
2013,7603,0,0,41480,629,F,
2013,7604,0,3,41480,739,F,
2013,7605,2,2,41480,542,M,055276
2013,7606,0,3,41480,772,F,
2013,7607,0,3,41486,751,F,
2013,7608,0,3,41486,682,F,
2013,7609,0,3,41486,707,F,
2013,7610,0,3,41486,694,F,
2013,7611,0,3,41486,730,F,
2013,7612,0,3,41495,815,M,
2013,7613,0,3,41495,700,F,
2013,7614,0,3,41496,688,M,
2013,7615,0,0,41498,662,F,
2013,7619,2,2,41501,625,F,055281
2013,7620,3,3,41501,733,F,054093
2013,7621,3,3,41501,690,F,054098
2013,7622,2,2,41503,583,F,055454
2013,7623,0,3,41504,714,F,
2013,7624,3,3,41504,720,F,054099
2013,7628,0,3,41522,750,F,
2013,7651,0,3,41477,725,F,
2013,7652,0,3,41477,694,F,100000
2013,7653,3,3,41477,742,F,054089
2013,7654,0,3,41477,775,M,
2013,7655,0,3,41477,727,F,100000
2013,7657,0,3,41477,742,F,
2013,7658,0,3,41477,792,F,
2013,7659,0,3,41477,663,F,
2013,7660,0,3,41477,754,F,100000
2013,7661,0,3,41477,765,F,
2013,7662,0,3,41477,654,F,
2013,7663,3,3,41478,660,F,054094
2013,7664,3,3,41479,737,F,053659
2013,7665,0,3,41479,825,M,
2013,7666,0,3,41479,821,M,
2013,7667,3,3,41480,675,F,055272
2013,7668,0,3,41480,704,F,
2013,7669,0,0,41480,722,F,
2013,7670,0,3,41480,704,F,
2013,7671,0,3,41480,724,F,100000
2013,7672,0,3,41480,722,F,
2013,7673,3,0,41480,744,F,054096
2013,7674,0,3,41480,651,F,
2013,7675,3,3,41480,766,F,054099
2013,7676,0,3,41480,742,F,
2013,7677,0,3,41481,812,M,
2013,7680,3,3,41482,735,M,055272
2013,7681,0,3,41482,758,F,
2013,7682,0,0,41482,898,M,
2013,7683,2,2,41483,638,M,055283
2013,7684,0,3,41483,683,F,
2013,7685,0,3,41483,811,F,
2013,7686,0,3,41483,683,F,100000
2013,7687,3,3,41483,720,F,054099
2013,7688,0,3,41483,675,F,
2013,7689,2,2,41483,630,M,055281
2013,7690,0,3,41483,860,M,
2013,7691,3,3,41483,690,F,054098
2013,7693,0,3,41483,715,F,
2013,7695,0,3,41483,765,F,
2013,7697,0,3,41483,693,F,
2013,7698,0,3,41484,859,M,
2013,7699,3,3,41485,865,M,054095
2013,7700,0,3,41485,705,F,
2013,7702,0,3,41477,744,F,
2013,7703,0,3,41477,707,F,100000
2013,7704,0,3,41477,690,F,
2013,7705,0,3,41477,692,F,
2013,7707,0,3,41477,712,F,
2013,7710,0,3,41483,711,F,
2013,7711,0,3,41483,718,F,
2013,7712,0,3,41483,700,F,
2013,7713,0,3,41483,700,F,
2013,7716,0,3,41483,741,F,
2013,7717,0,3,41483,755,F,
2013,7718,0,3,41485,727,F,
2013,7719,0,3,41486,625,F,
2013,7720,0,3,41486,690,F,
2013,7722,3,3,41486,725,F,054096
2013,7723,0,3,41486,755,F,
2013,7724,0,3,41486,747,F,
2013,7725,0,3,41486,720,F,
2013,7726,0,3,41486,695,F,
2013,7727,0,2,41486,585,F,
2013,7728,0,3,41486,715,F,
2013,7729,0,3,41488,854,M,
2013,7731,0,3,41488,680,F,
2013,7732,0,3,41489,713,F,
2013,7733,0,3,41489,672,F,
2013,7734,0,3,41489,738,F,
2013,7735,0,3,41489,728,F,
2013,7736,0,3,41489,743,F,
2013,7737,3,3,41489,722,F,054099
2013,7738,0,3,41489,723,F,
2013,7739,3,3,41489,720,F,054093
2013,7740,0,3,41489,748,F,
2013,7741,0,3,41489,752,F,
2013,7742,0,3,41489,732,F,
2013,7743,0,3,41489,737,F,
2013,7744,0,3,41491,690,F,
2013,7745,0,3,41492,751,F,
2013,7746,3,3,41492,712,F,055272
